Value;Tahun;Komentar
Positif;2021;'Gubernur DKI Jakarta\xc2\xa0Anies Baswedan\xc2\xa0memastikan, dua permasalahan situs\xc2\xa0PPDB\xc2\xa0DKI Jakarta Tahun 2021 sudah beres dan tertangani dengan baik. \nhttps://t.co/u42Z76kvgq\n@aniesbaswedan https://t.co/C4oHkvIaN7'
Positif;2021;'@Mdy_Asmara1701 @aniesbaswedan Sudah ada perbaikan .. Kebetulan anak Sy juga ikut PPDB DKI awalnya memang agak bermasalah Program SIDANIRA malah luar biasa GUBERNUR DKI JAKARTA ikut memantau karena dia Mantan MENDIKBUD RI jadi tahu &amp ini hal yg VITAL bagi Bibit SDM di DKI Jakarta ke depan, GERCEP &amp MONITOR ybs'
Positif;2021;'Senjata gw saat itu adlh PC Intel Atom dgn memori 1 GB + modem Flash Telkomsel \xf0\x9f\x98\x85\n\nTahun demi thn berlalu, kesulitan/ketidakcakapan mengakses inet trnyt masih kerap muncul.\n\nUntungnya, bbrp warnet di Jakarta membuka jasa asistensi PPDB. Solidaritas yg bagus \xf0\x9f\x91\x8c'
Positif;2021;'Sempat Terkendala, Pemprov DKI Berhasil Perbaiki Sistem PPDB\xc2\xa0Jakarta https://t.co/dtEEoEKACQ'
Positif;2021;'#News: Kendala Teknis Sudah Diperbaiki, Gubernur Anies Pastikan Proses PPDB di Jakarta Berlandaskan Kesetaraan https://t.co/5uxSfQuSdB | Berita Jakarta'
Positif;2021;'Kendala Teknis Sudah Diperbaiki, Gubernur Anies Pastikan Proses PPDB di Jakarta Berlandaskan\xc2\xa0Kesetaraan https://t.co/T6RmbidhKn'
Positif;2021;'Kendala Teknis Sudah Diperbaiki, Gubernur Anies Pastikan Proses PPDB di Jakarta Berlandaskan\xc2\xa0Kesetaraan https://t.co/M1MtmEKyxu'
Positif;2021;'Gubernur DKI Jakarta Anies Baswedan gercep dan memastikan kesulitan dalam pengajuan akun saat PPDB tahun ajaran 2021/2022 sudah bisa teratasi dan sudah bisa diakses. https://t.co/z1ml6xlSc1'
Positif;2021;'Gercep banget nih! \n\nPPDB DKI Jakarta 2021 bermasalah Pak Gubernur @aniesbaswedan turun tangan pastikan proses lancar \xf0\x9f\x91\x8d\n\nBangga gue punya Gubernur seperti beliau. https://t.co/nnXVMM1CnY'
Positif;2021;'Perbaikan direspon cepat setelah mendapat aspirasi dari masyarakat. #Telkom #PPDB #Jakarta \n\nhttps://t.co/k4ejz5HhGg'
Positif;2021;'Alhamdulillah, kendala yang kemarin sempat muncul dan dirasakan para siswa dan orangtua yang mengikuti PPDB 2021 Jakarta sudah tertangani dengan baik.\n\n@TelkomIndonesia @Disdik_DKI @dukcapiljakarta @JSCLab \n#PPDBJakarta2021\n#JagaJakarta\n#JakartaBangkit\nhttps://t.co/T6QG9cfGFU'
Positif;2021;'Demi memberikan pelayanan terbaik unti para wali murid yang kesulitan untuk mengakses ebsite Penerimaan Peserta Didik Baru (PPDB), Gubernur DKI Jakarta, Anies Baswedan, menyiapkan tempat pelayanan di sejumlah titik.\n\n #Anies #AniesBaswedan #GubernurAnies\n\nhttps://t.co/eK9ZAj9tnJ https://t.co/1BJhQNUD32'
Positif;2021;'POSKO PPDB PSI JAKARTA HADIR KEMBALI\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x93\x9a\n\nKami siap mendampingi kamu dalam proses pendaftaran Penerimaan Peserta Didik Baru (PPDB) DKI Jakarta 2021. Hubungi nomor di bawah ini sesuai dengan domisili kamu.\n\nSebarkan, jangan berhenti di kamu!\n\n#PPDBJakarta2021\n#PSIBersamaRakyat https://t.co/JWSCoUM20C'
Positif;2021;'Karena setiap kita adalah pejuang, apapun upaya kebaikan yang sedang diperjuangkan.\n\nBeberapa DPRa PKS di DKI Jakarta membuka posko, untuk membantu kemudahan para pejuang PPDB online, bukan begitu bang/mpok min @PKS_Jaktim\n\n#pksdkijakarta #ppdbonline\n#ppdbonline2021 https://t.co/NVyWqqd2Gm'
Positif;2021;'Portal PPDB Online Sulit Diakses, Catat Nomor Posko Pengaduan di Sejumlah Wilayah DKI Jakarta\n \nhttps://t.co/idfRg6xi51'
Positif;2021;'Anies langsung menggelar rapat dengan Dirut Telkom untuk mengatasi masalah akses di PPDB Jakarta. #kumparanNEWS https://t.co/PwsHwU3qRA'
Positif;2021;'Posko PPDB PSI di Jakarta Selatan, bagi masyarakat yang membutuhkan bantuan dalam proses pendaftaran silahkan menghubungi kontak tertera atau datang ke posko pada alamat yang tertera pada postingan \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\n\nSalam Solidaritas!\n\n#PPDB https://t.co/ZwnDJpQqlz'
Positif;2021;'Wah selamat ya tipsnya berguna buat daftar #PPDBJakarta semoga bisa istirahat, buat yang lain semoga bermanfaat yaa #PPDBJakarta #ppdbdki #ppdb #ppdbdkijakarta #ppdb2021 https://t.co/5muaRLs825'
Positif;2021;'Penerimaan Peserta Didik Baru (PPDB) Tahun Pelajaran 2021/2022 di DKI Jakarta  telah dimulai, Senin (7/6).\n\nPemprov DKI Jakarta berkomitmen mewujudkan kesetaraan kesempatan pendidikan bagi warga Jakarta dari seluruh latar belakang tuk mendapatkan pendidikan.\n\nSumber : @dkijakarta https://t.co/tCMqDJ94mt'
Positif;2021;'@Disdik_DKI @PPDBDKI1\nterima kasih untuk para staff dan pengurus PPDB DKI Jakarta akhirnya sekian lama bisa daftar japres semoga hal ini tidak terjadi di tahun yang akan datang, dan bisa menjadi pelajaran supaya sistem pendidikan di Indonesia bisa maju yang memiliki SDM unggul\xf0\x9f\x98\x8a'
Positif;2021;'#PPDBJakarta\nHAI\xc2\xb2\xf0\x9f\x91\x8b\xf0\x9f\x8f\xbb\ntadi dapet tips katanya kode keamananny gausah diganti\xc2\xb2 jadi pencet lanjutkan aja trs, tdi gue juga gtu dan skarang udh daftar tinggal pantengin ketendang ato ngga, SEMOGA TIPSNYA BERGUNA, kalo ngga yah ttp semangat,~~ tdr tenang \xf0\x9f\x98\x8e'
Positif;2021;'Halo Warga Jakarta Timur!!!\nBerikut adlh no playanan untuk PPDB 2021silakan ditanyakan ya NIK anak2nya kepada petugas kami dan untk diketahui wrga Jakarta Timur sbgai sarana untuk mendapatkan Informasi mengenahi segala pelayanan dokumen Kependudukan agar MUDAH, CEPAT, dan GRATIS. https://t.co/eDVtwI3pLo'
Positif;2021;'https://t.co/cD0HGu5Z8Z\n\nInformasi penting bagi para orangtua yang anaknya akan mendaftar PPDB 2021 di DKI Jakarta. \n\nJika bermanfaat mohon dishare, komen, like dan subscribe ya\xf0\x9f\x99\x8f https://t.co/ukUghDTAl4'
Positif;2021;'Ombudsman Jakarta menilai banyak perbaikan yang dilakukan Pemprov DKI terkait pelaksanaan PPDB tahun 2021. Perbaikan ini baik dari aspek regulasi maupun substansi peraturan.#kumparanNEWS https://t.co/HPcHREEoFz'
Positif;2021;'Ombudsman Nilai Ada Perbaikan Terkait PPDB 2021 di Jakarta, dari Aspek Regulasi Maupun Substansi Peraturan https://t.co/YH0HHb4kfs'
Positif;2021;'Ombudsman Apresiasi Perbaikan PPDB DKI Jakarta 2021 https://t.co/4mercKYh4z'
Positif;2021;'Ayo dukung PPDB Jakarta secara daring dengan tetap #darirumah. Penyelenggaraan PPDB bertujuan untuk mewujudkan kesetaraan kesempatan bagi semua warga dari seluruh latar belakang. Dengan begitu, warga bisa memperoleh pendidikan berkualitas di DKI Jakarta'
Positif;2021;'OMBUDSMAN RI Perwakilan Jakarta Raya mengapresiasi Dinas Pendidikan DKI Jakarta yang telah melakukan sosialisasi pelaksanaan Penerimaan Peserta Didik Baru (PPDB) Tahun 2021  https://t.co/qLkeDnJW6o'
Positif;2021;'Setiap weekend pasti buat konten untuk chanel youtube Retno Listyarti, begitupun weekend ini, ngobrol tentang PPDB dalam bentuk saya bertanya, ketua panitia PPDB Provinsi DKI Jakarta menjawab. Nantikan videonya ya, InsyaAllah bermanfaat \xf0\x9f\x99\x8f https://t.co/bp4oVrS7ee'
Positif;2021;'EH PPDB JAKARTA ADA TAHAP 2?!?!?!?! ANJIR SENENG BGT BISA IKUT 2 TAHAP GW \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
Positif;2021;'Dengan PPDB warga bisa memperoleh pendidikan berkualitas di DKI Jakarta. \n\nPPDB dapat membentuk sekolah-sekolah negeri dengan variasi peserta didik yang tinggi dan rasa gotong royong untuk maju bersama.\n\n@PPDBDKI1\n\n#PPDBJakarta #PPDBOnline #Disdikdki #dkijakarta #kotakolaborasi https://t.co/3S86kq47Ck'
Positif;2021;'Dengan PPDB warga bisa memperoleh pendidikan berkualitas di DKI Jakarta. \n\nPPDB dapat membentuk sekolah-sekolah negeri dengan variasi peserta didik yang tinggi dan rasa gotong royong untuk maju bersama.\n\n#PPDBJakarta #PPDBOnline #Disdikdki #dkijakarta #kotakolaborasi https://t.co/8Z45Zvs9fO'
Positif;2021;'Dear teman-teman yang punya putra-putri mau masuk sekolah. Informasi PPDB DKI Jakarta ini semoga bermanfaat. https://t.co/bn9nZ7eSFn'
Positif;2021;'Untuk mencapai nilai raport yang bagus memang tidak bisa dilakukan secara instant. Semua nya harus melalui proses belajar yang terus menerus.\n\n#sekolah #pendidikan #indonesia #school #sma #dirumahaja #belajar #smp #smk #guru #covid #jakarta #kuliah #ppdb #sekolahislam #sekolahan https://t.co/KNl7eYCAw5'
Positif;2021;'PPDB adalah ikhtiar kita bersama dalam menciptakan pendidikan yang tuntas dan berkualitas. Mari lanjutkan dan perbanyak kolaborasi dan kebersamaan kita semua demi kesetaraan kesempatan mendapatkan pendidikan bagi anak-anak DKI Jakarta!\n#disdikdki https://t.co/9a0HmkT11q'
Positif;2021;'Pendidikan adalah tanggung jawab kita bersama. Maka dari itu, Dinas Pendidikan DKI Jakarta sangat menghargai kolaborasi kita semua dalam tahap penyusunan kebijakan PPDB 2021. https://t.co/JBElRzsRz0'
Positif;2021;'@yellowraiseu paling enak ppdb jakarta,valid'
Positif;2021;'@kaptenriii dulu aku bener bener taat banget sama perintah allah pas deket deket ppdb Jakarta, setiap hari tahajud, doa, solawat in sekolah yang aku pengen, tapi takdir berkata lain kayaknya allah ngasih aku yang terbaik, aku ketendang SMA mana pun akhirnya daftar SMK, mungkinini yg trbaik'
Positif;2021;'waktu itu misuh misuh sama ppdb jakarta, skrg aku bersyukur bngt, bisa menemukan temen yg support, lebih support diri aku sendiri dripada temen smp, dan yaa skrg aku enjoy bngt sama sklhku skrg, walaupun praktek nya bnyk beut, ya namanya juga smk sih wkwkw'
Positif;2021;'@AJamilah1 @ismailfahmi Pemberkasan untuk sekolah negeri tahun kemarin berdasar pengalaman saya mendaftarkan keponakan saya d SD Negeri kalau d Jakarta sdh bisa online 100%. System ppdb di Jakarta sdh bagus.\nAda jg tahap daftar ulang stlh itu, ini saya tdk tahu prosesnya bgmn,orang tuanya yg mengurus.'
Negatif;2022;'@aniesbaswedan @Disdik_DKI @DKIJakarta @feryfarhati @dinaslhdki Bagus sich, sayang pemerataan pembiayaan pendidikan dari APBN DAN APBD BELUM ADIL, seharusnya semua siswa yg mengajukan diri untuk sekolah lewat PPDB pemprov jakarta, dilayani semua, klo kuota negeri kurang dialihkan ke swasta di subsidi, trus jangan yang punya kjp dan pip doang'
Negatif;2022;'@tatakujiyati Pemerataan pembiayaan pendidikan yang bersumber dari APBN DAN APBD BELUM ADIL, seharusnya semua siswa yang mengajukan diri lewat PPDB ke pemprov jakarta harus dilayani semuanya, jika kuota negeri kurang maka dialihkan ke sekolah swasta yang mau menerima pembiayaansubsidi,'
Negatif;2022;'Inget gasihhh pas ppdb jg ortu udah DEMO gasih tp pemerintahnya malah ketawa\xc2\xb2 ga peduli\xf0\x9f\xa4\xa1 kyk beneran pas lg unjuk rasa diketawain dan dibodohin gt di depan para pendemo. Ini demi pelajar loh? Pemerintah emang sejahat itu ya. Kalgasal wkt itu pas demo ke dinas pendidikan jakarta https://t.co/HwOMg2Tm6J'
Negatif;2022;'Kemendikbud. Walaupun angkatan 2023 akan jadi percobaan nntinya. HAHAHA SEMANGAT YA, karna jujur gue masuk SMK juga karna percobaan wkwk. Yang orang Jakarta tau lah ya gimana kacaunya PPDB 2020 Jakarta. So, yup. Udah cukup PPDB yg jadi hal gue waktu itu kecewa sama sistem'
Negatif;2022;'\xf0\x9f\x92\x99 highschool in jakarta highschool in jakarta, gua ditolak ppdb dki ancrit'
Negatif;2022;'@sbmptnfess Bkn gmn2 ygy. SMAN 8 Jakarta, rangking 5 mnrt gw pun msh ttp  disegani. Soalnya kan sklh negeri skrng udh random gara2 sistem PPDB yg gaje tp ttp msh bisa msk top 5 ya msh bgs. Td nya gw g berekspektasi. Takut nurun jd rank 10 gt jir.'
Negatif;2022;'@convomf tangerang, oasu ppdb jkt nolak gue kan jd gabisa ikut trend high school in jakarta\xf0\x9f\x91\x8e udh lama tp ttp aja sakitnya masi berasa men'
Negatif;2022;'@mianakalxixixi Kalo negeri iya 7 th, kalo swasta sesiapnya anak\n\nTambahan info aja di jakarta\nTahun ajaran baru ini menurut sistem ppdb sodaraku yang umur 7th ketendang dari daftar siswa karena ada yang umur 10th baru masuk sd. Bukan based rayon lagi utamanya, based umur cobaaa'
Negatif;2022;'@kurawa @DennySa015 @ACTforHumanity Seandainya dana itu bs bantu anak sya masuk sekolah, sedihnya ya Tuhan. Krn anak bodoh dan umur muda ga dpt sekolah negri. Pdhl Krn bodoh makanya sya sekolahkan. PPDB Jakarta sangat menyakitkan hati saya sbg orgtua tunggal. Semoga pemprov DKIbisa memberikan solusi utk anak kami'
Negatif;2022;'Gonta-Ganti Kebijakan, PPDB Jakarta Dinilai Banyak Timbulkan\xc2\xa0Persoalan https://t.co/16kQkOQojQ'
Negatif;2022;'\xf0\x9f\x92\x99 Pejuang PPDB Jakarta yang blum lolos nangis aja gpp, gw juga ngerasain gimana ga adilnya sistem sama kita yang udah usaha semaksimal mungkin. Semangat guys!! Nilai tinggi percuma ternyata wkwk'
Negatif;2022;'ppdb jakarta plis gaje bgt'
Negatif;2022;'@taniathlta_ iyanih kayanya, error mulu web ppdb jakarta dari kemaren ngeselin jg'
Negatif;2022;'@tanyakanrl PPDB zonasi Jakarta kmrn anjg nama gue pas awal awal ada di pilihan pertama trs iseng liat dua pilihan gue yg lain gaada nama gue pas balik ke pilihan pertama KOK UDAH GAADA YAH BOLAK BALIK SCROLL ATAS BAWAH DAN REFRESH TETEP GAADA ANJG PANIK KAN MAEN'
Negatif;2022;'@cipdisiniy Kagak Terima soalnya ppdb kunyuk jakarta kagak pake nilai cuma zonasi sama umur\xf0\x9f\x98\xb9\xe2\x98\x9d\xf0\x9f\x8f\xbb'
Negatif;2022;'PPDB JAKARTA PENGEN GUE BANTAI MASIH KESEL BGT GUE'
Negatif;2022;'ppdb jakarta hrus 15 tahun anjirr, gua yg 14th 5 bulan , UTG DI JABAR'
Negatif;2022;"'ga adil banget najis ppdb zonasi jakarta masa yg udaa tua"" pada masuk sma, ga logiss banget, anak yg seharusnya masuk sma malah pada ketendang masa kita harus nunggu tahun depan buat masuk sma negri kan gila, mau sampe kapaan sistem nya ky gini @PPDBDKI1'"
Negatif;2022;'Ombudsman Jakarta Raya: Disdik DKI Jakarta Gagal Menanggulangi Histeria Publik terhadap PPDB 2022 https://t.co/BzEmeBGUxd via @Sinar Berita'
Negatif;2022;'Dilema PPDB sekolah negeri Jakarta :\nUmur 19-20 tahun pada daftar SMA negeri\nUmur 14-15 tahun pada daftar SMP negeri\nUmur2 di bawah nya pada kegeser kalo mereka daftar\nNilai raport akademik kalah ama umur https://t.co/omYSVc349J'
Negatif;2022;'Dilema PPDB sekolah negeri Jakarta : rangking 5 besar juara kelas / juara sekolah banyak yg belum keterima periode PPDB sekarang.. kalah ama yg punya title juara lomba2 ato yg punya kartu KJP'
Negatif;2022;'ppdb Jakarta ancur bgt buset'
Negatif;2022;'dua minggu lagi masuk sekolah dan ternyata adik saya tidak diterima di sekolah negeri karena sistem ppdb jakarta yang tidak masuk akal'
Negatif;2022;'ppdb zonasi jakarta knpsih, masa temen gua harus masuk swasta, gara\xc2\xb2 kehalang umur doang, pdhal nilai dia trmsuk tinggi, MARAH BGT'
Negatif;2022;'pls gua ga mau gap year lagi, ppdb jakarta pls be nice to me'
Negatif;2022;'PPDB Jakarta jalur zonasi kenapa pada tua tua nich \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1'
Negatif;2022;'Sistem PPDB Jakarta meresahkan'
Negatif;2022;'Drama PPDB Online DKI Jakarta Kembali.... Udah Part 3 keknya neeehh.....Hiks...Hiks #PPDBDKI @Disdik_DKI  Ketika Anak dengan Nilai Tinggi kalah dengan Anak dengan Umur Tinggi'
Negatif;2022;'ppdb Jakarta kenapa tua tua banget anjing'
Negatif;2022;'Di sma 7 jakarta ada yang 19 tahun kalo kata mak gue 19 tahun kawin aja gausah daftar sma #ppdb #ppdb2022'
Negatif;2022;'ADE NIN GA NYANGKUT2 DI SKOLAH NEGERI GGRA KLAH UMUR MAU MARAAAAAHHHH PPDB DKI JAKARTA GAJELAASSSS FAK \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95'
Negatif;2022;'PPDB JAKARTA KEK TAI'
Negatif;2022;'gak adil PPDB ZONASI JAKARTA'
Negatif;2022;'PPDB JAKARTA ERROR PARAH AJSNNSJSJW.'
Negatif;2022;'website ppdb jakarta cacat ngecrash mulu kaya lagi war tiket padahal gue dari jam 8 banget standby'
Negatif;2022;'web ppdb Jakarta ancur ygy\xe2\x98\xba\xef\xb8\x8f'
Negatif;2022;'@PPDBDKI1 apakah ada masalah, pagi ini sulit sekali untuk mengakses web ppdb. Jakarta'
Negatif;2022;'PPDB Jakarta ini kenapa gagal mulu ya, padahal jaringan aman kok'
Negatif;2022;'ini ppdb jakarta napa lemot bgttt'
Negatif;2022;'Web ppdb jakarta ngapa beginiii'
Netral;2022;'Untuk memenuhi kebutuhan masyarakat mendapatkan Layanan PAUD, Dinas Pendidikan Provinsi DKI Jakarta membuka layanan PPDB Tahun Ajaran 2022/2023 di 165 Satuan PAUD Negerivtersebar di Jakarta dengan jumlah peminat yang mendaftar ke Satuan PAUD Negeri meningkat dari tahun sebelumnya'
Netral;2022;'Untuk memenuhi kebutuhan masyarakat mendapatkan Layanan PAUD, Dinas Pendidikan Provinsi DKI Jakarta membuka layanan PPDB Tahun Ajaran 2022/2023 di 165 Satuan PAUD Negerivtersebar di Jakarta dengan jumlah peminat yang mendaftar ke Satuan PAUD Negeri meningkat dari tahun sebelumnya'
Netral;2022;'yaallah allahu akbar\ngue nyesel banget kenapa pas ppdb dulu, gue ga milih SMAN 8 atau SMAN 68 (Jakarta)\nsekarang rasa nyesel dan rasa bersalahnya ampun gede banget'
Netral;2022;'Penerimaan Peserta Didik Baru (PPDB) Online SMA Fons Vitae 2 Marsudirini Koja Jakarta Utara Tahun 2023/2024. https://t.co/hi0VOayudc'
Netral;2022;'ehhh akt 25 afirmasi pake umur ya untuk ppdb jakarta? waktu aku akt 24 ga pake umur sih, soalnya aku afirmasi diliat hanya prio, zona, waktu https://t.co/pdp2w68MRk'
Netral;2022;'@Ningningbigwin @budihartanto @sbmptnfess Saya liat di web PPDB JAKARTA 2019 walaupun sudah pakai zonasi tetapi urutannya pakai NA (Nilai Akhir), berbeda dengan Jawa Barat/Tengah/Timur yang zonasinya (mungkin) kebanyakan pakai jarak'
Netral;2022;'@fireisred22 @sbmptnfess di jakarta pas ppdb 2019 udh zonasi tapi waktu itu masih ada jalur non zonasi, trs masi pake nem. 2020 keatas masuknya pake umur. jadi kayanya di jkt perubahannya baru keliatan taun depan sih'
Netral;2022;'@schfess harusnya sih ngaruh ya nder, tapi bukannya di jakarta itu baru mulai ppdb non un angkatan 23 ya? jadi penurunan angkatan 22 harusnya bukan karena ppdb non un.'
Netral;2022;'@sbmptnfess Jakarta ppdb 2019 ga pake zonasi jadi pada naik'
Netral;2022;'Jangankan di daerah, di Jakarta aja msh ada ortu yg gaptek. Krn pernah saat saya lg antri token buat isi data PPDB pertama kali thn 2014, ada ortu yg melas2 ke petugas minta dibantuin input data krn gaptek. Gimana yg di daerah apalagi di area non signal. Kok gak ada yg mikir ya? https://t.co/eng47ItzMF'
Netral;2022;'Hallo #SahabatDisdik Sabtu, 13 Agustus 2022 pukul 16.00 untuk PKBM negeri tahap 2 merupakan batas akhir Lapor Diri PPDB Tahun 2022. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta https://t.co/nucWy3kPQQ'
Netral;2022;'Catat, ini Link Pendaftaran PPDB PKBM Tahap 2 Tahun 2022 DKI Jakarta https://t.co/KCSghKGBbS'
Netral;2022;'Pendaftaran PPDB PKBM Tahap 2 di DKI Jakarta Resmi Dibuka, Simak Jadwalnya https://t.co/kd0N7BKRlw'
Netral;2022;'kaka kaka kelas 10 yg kemaren ikut ppdb Jakarta trs ngegunain kepengurusan ekstrakulikuler itu perlu surat di lantik atau surat akhir gitu ga si kaya kepengurusan osis'
Netral;2022;'Hallo #SahabatDisdik berikut Jadwal Pendaftaran PPDB PKBM Negeri Tahap 2 Tahun 2022.\n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya!\n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta #KotaKolaborasi https://t.co/7KV89yWKEM'
Netral;2022;'Hallo #SahabatDisdik berikut Jadwal Pendaftaran PPDB PKBM Negeri Tahap 2 Tahun 2022.\n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta #KotaKolaborasi https://t.co/6SzCmBH3hg'
Netral;2022;'Hallo #SahabatDisdik hari ini, Rabu, 3 Agustus 2022 pukul 16.00 untuk PKBM Negeri tahap 1 merupakan batas akhir Lapor Diri PPDB Tahun 2022. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta https://t.co/KpZjktHASz'
Netral;2022;'Hallo #SahabatDisdik berikut Jadwal Lapor Diri PPDB PKBM Negeri Tahap I Tahun 2022. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta #KotaKolaborasi https://t.co/NAqbRI5B2z'
Netral;2022;'@convomf ga di jakarta doang, kota kota lain jg banyak. ditambah sama sistem ppdb yg kek skrg'
Netral;2022;'(20/07) Giat ASN Pada Pusat Pelatihan Kerja Daerah Jakarta Timur mengikuti podcast Rabu Belajar episode ke 60 dengan tema \xe2\x80\x9cPenerimaan Peserta Didik Baru (PPDB)\xe2\x80\x9d melalui kanal Youtube Jakarta Public Policy Center BPSDM DKI Jakarta diselenggarakan oleh BPSDMProvinsi DKI Jakarta. https://t.co/emtwZ1qdLK'
Netral;2022;'mungkin ga diterapin di jakarta? kalo ppdb sekolah negeri itu udah zonasi, berarti harusnya yang satu kecamatan gt ya sama sekolahnya? tp kurang vaham juga sih, kayanya msh ada yg tinggalnya jauuh'
Netral;2022;'Bagi orang tua atau wali yang sah dari siswa yang ingin mendaftarkan anaknya di Jalur Zonasi Zonasi Siswa Baru (PPDB) DKI Jakarta untuk SMP dan SMA tahun 2022, harap mengacu ... https://t.co/GKW6Wmw9bf'
Netral;2022;'\xf0\x9f\x90\x88 deobitna proudly present: ppdb jalur playlist galau jacob in jakarta 2022. ayo temennya diajakin daftar\xf0\x9f\x98\x89\n https://t.co/DQnISARVgP'
Netral;2022;'@neptunusbiru_ IYAAA TAPI TANGERANG SAMA JAKARTA EMG SAMAAA??? maksudku kamu dah tauu belum sistem ppdb tangerang gimanaaaa, apa sama aja'
Netral;2022;'@hahahhahahalu HAHAHAHA HALOO aku kakel mts kamu btw \xf0\x9f\xab\xa3 tapi aku gak jadi daftar di sana karena tahun kemarin ppdb SMA jakarta gak nerima KK tangerang \xf0\x9f\x92\x94'
Netral;2022;'Hallo #SahabatDisdik hari ini, Jumat, 8 Juli 2022 pukul 14.00 merupakan batas akhir Lapor Diri PPDB Tahun 2022 secara daring. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta https://t.co/Gx6gFQME7c'
Netral;2022;'Hallo #SahabatDisdik hari ini, Jumat, 8 Juli 2022 pukul 14.00 merupakan batas akhir Lapor Diri PPDB Tahun 2022 secara daring. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta https://t.co/svohcbnmgA'
Netral;2022;'sur sur liaatt dah sur wkwkkw @treasuremembers \ncr  ppdb jakarta https://t.co/QUp8qpk87x'
Netral;2022;'Cara Lapor Diri PPDB Jakarta 2022, Tinggal Klik https://t.co/hI5FT7V4p8 https://t.co/pu174CWeoT'
Netral;2022;'Hallo #SahabatDisdik berikut Jadwal Lapor Diri PPDB Tahun 2022 secara daring. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta #KotaKolaborasi https://t.co/rVDtBHtY0a'
Netral;2022;'PPDB Bersama SMA/SMK DKI Jakarta 2022 Tahap Akhir dan Cara Lapor Diri https://t.co/b8efwziFwh'
Netral;2022;'Hallo #SahabatDisdik berikut Jadwal Lapor Diri PPDB Tahun 2022 secara daring. \n\nJangan lupa bagikan informasi ini ke teman mu yang membutuhkan ya! \n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2022 #disdikdki #jakarta #KotaKolaborasi https://t.co/ENKeQrwZYy'
Netral;2022;'PPDB SD DKI Jakarta 2022 Tahap Ketiga: Link Pengumuman dan Cara Lapor Diri'
Netral;2022;'ppdb jakarta udah tutup kan ini?? gabisa daftar lagi kann'
Netral;2022;'PPDB MTsN-MAN DKI Jakarta 2022 Tahap Akhir: Link Pengumuman dan Cara Lapor Diri'
Netral;2022;'PPDB MTsN-MAN DKI Jakarta 2022 Tahap Akhir: Link Pengumuman dan Cara Lapor Diri https://t.co/n11XwOwZ1B'
Netral;2022;'Pengalaman Mengikuti PPDB Online DKI Jakarta (part 1) https://t.co/hjYINDlk5t\n@BPerempuan\n #bloggerperempuan'
Netral;2022;'@SIAPonline mau tanya apakah bisa ikut ppdb depok jika kk DKI Jakarta tapi tinggalnya didaerah cinere. mohon infonya.apa saja persyaratannya.dan jalur mana yang harus diikiuti terima kasih'
Netral;2022;"'w cuman nyeritain soal tim coach gw yg persiapan buat IGT, trs si emak nyeletuk ""Kamu ga ikutan ke jakarta juga?""\nBUSETDAH DIKATA JOIN IGT KEK PPDB SMA APA\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad NANGIS BGT\xf0\x9f\x98\xad'"
